"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
" 4.377103e-33",0.615934336740988,0.482,0.317," 8.378214e-29","3","Hectd4"
" 5.138296e-33",0.714016246788148,0.364,0.215," 9.835213e-29","3","Ell2"
" 5.154784e-33",0.530809591445268,0.547,0.368," 9.866772e-29","3","Pcnx2"
" 6.218418e-33",0.49498643697136,0.657,0.482," 1.190267e-28","3","Zmynd11"
" 6.407875e-33",0.565641941381223,0.547,0.37," 1.226531e-28","3","Odf2"
" 6.450768e-33",0.593349824732533,0.449,0.283," 1.234741e-28","3","Fzd3"
" 7.380650e-33",0.739936153863554,0.338,0.194," 1.412730e-28","3","Gap43"
" 7.574945e-33",0.962539215456685,0.274,0.148," 1.449920e-28","3","Abcd4"
" 7.759510e-33",0.658381513463507,0.413,0.253," 1.485248e-28","3","Mark2"
" 7.807249e-33",0.435659841808647,0.74,0.57," 1.494385e-28","3","Kidins220"
" 1.081511e-32",0.6358209546468,0.396,0.239," 2.070120e-28","3","Dhcr24"
" 1.436006e-32",0.679185143118673,0.431,0.271," 2.748659e-28","3","Adam15"
" 1.474005e-32",0.673803036310218,0.408,0.252," 2.821393e-28","3","Spaca6"
" 2.547668e-32",0.542746849298039,0.467,0.293," 4.876491e-28","3","Rnf130"
" 2.921114e-32",0.530561388960498,0.525,0.349," 5.591304e-28","3","Ralgapa2"
" 3.514599e-32",0.492998360240146,0.63,0.441," 6.727294e-28","3","Kifap3"
" 4.711930e-32",0.629289413593092,0.46,0.298," 9.019105e-28","3","Psmd14"
" 6.420434e-32",0.757769041957547,0.35,0.207," 1.228935e-27","3","Ccpg1"
" 8.501984e-32",0.767847077124175,0.295,0.163," 1.627365e-27","3","Mfsd8"
" 8.969407e-32",0.741536886898301,0.319,0.181," 1.716834e-27","3","AI413582"
" 8.983206e-32",0.62912785480959,0.393,0.24," 1.719475e-27","3","Dgkg"
" 9.217834e-32",0.688579575754839,0.316,0.177," 1.764386e-27","3","Ndn"
" 9.894567e-32",0.312498265402078,0.902,0.861," 1.893919e-27","3","Phf20l1"
" 1.050555e-31",0.778474912779337,0.326,0.188," 2.010867e-27","3","Peak1"
" 1.099139e-31",0.795802330296567,0.253,0.13," 2.103862e-27","3","Mtmr10"
" 1.123508e-31",0.495919122404361,0.572,0.391," 2.150507e-27","3","Tbce"
" 1.410681e-31",0.616139437735194,0.349,0.201," 2.700185e-27","3","Synpo"
" 1.423200e-31",0.454166641233414,0.626,0.443," 2.724146e-27","3","Sorl1"
" 1.475822e-31",0.88221648965666,0.299,0.17," 2.824870e-27","3","Socs7"
" 1.637731e-31",0.579825368338185,0.5,0.334," 3.134780e-27","3","R3hdm4"
" 1.823070e-31",0.638660134758966,0.416,0.261," 3.489538e-27","3","Zfr2"
" 2.283371e-31",0.434863649796385,0.664,0.475," 4.370600e-27","3","Aig1"
" 3.047718e-31",0.787350410951494,0.311,0.177," 5.833636e-27","3","Gatsl2"
" 3.668034e-31",0.889466707644426,0.262,0.141," 7.020984e-27","3","Gys1"
" 3.728857e-31",0.324250029701975,0.941,0.919," 7.137406e-27","3","Rtn3"
" 3.776876e-31",0.86138783894141,0.253,0.134," 7.229318e-27","3","Gpr85"
" 3.881313e-31",0.674581733166462,0.385,0.235," 7.429222e-27","3","Nln"
" 4.755133e-31",0.450463915608887,0.72,0.547," 9.101801e-27","3","Acin1"
" 4.875622e-31",0.588800217201142,0.463,0.305," 9.332429e-27","3","Slc2a3"
" 4.973295e-31",0.519234837072322,0.524,0.354," 9.519384e-27","3","Ppp1r37"
" 5.313534e-31",0.642524152050485,0.375,0.226," 1.017063e-26","3","Kcnj3"
" 5.806130e-31",0.876884759326929,0.265,0.143," 1.111351e-26","3","Rundc1"
" 6.451555e-31",0.836495774916317,0.29,0.163," 1.234892e-26","3","Sgtb"
" 6.951899e-31",0.866043199679501,0.26,0.14," 1.330663e-26","3","5730522E02Rik"
" 7.283314e-31",0.524969232612302,0.397,0.238," 1.394099e-26","3","Nrbp2"
" 7.538317e-31",0.499571917788426,0.571,0.395," 1.442909e-26","3","Gdap1"
" 8.993028e-31",0.640840867371447,0.405,0.252," 1.721355e-26","3","Abca3"
" 9.176770e-31",0.64587069256458,0.396,0.245," 1.756526e-26","3","Nicn1"
" 1.072148e-30",0.627158508597135,0.425,0.269," 2.052198e-26","3","Myo9b"
" 1.137599e-30",0.797148199521338,0.287,0.16," 2.177478e-26","3","Plcl2"
" 1.187864e-30",0.647568781528742,0.393,0.243," 2.273690e-26","3","Anks3"
" 1.227310e-30",0.617942176095978,0.361,0.213," 2.349194e-26","3","Arhgef1"
" 1.255112e-30",0.624281355401581,0.424,0.27," 2.402409e-26","3","Efr3b"
" 1.367179e-30",0.667589764595155,0.392,0.244," 2.616918e-26","3","Pnkp"
" 1.394942e-30",0.829112706739248,0.275,0.151," 2.670058e-26","3","Bicral"
" 1.427937e-30",0.67565150211978,0.379,0.233," 2.733215e-26","3","Mphosph9"
" 1.558299e-30",0.534930551816391,0.503,0.337," 2.982741e-26","3","Colgalt1"
" 1.712254e-30",0.261169762949596,0.945,0.935," 3.277425e-26","3","AC149090.1"
" 1.739979e-30",0.678921860344184,0.414,0.268," 3.330494e-26","3","Psd"
" 1.774529e-30",0.736681150492319,0.336,0.199," 3.396626e-26","3","Tctn3"
" 2.006615e-30",0.743213097168021,0.363,0.221," 3.840862e-26","3","Smyd3"
" 2.033420e-30",0.315697392953107,0.787,0.63," 3.892170e-26","3","Elmod1"
" 2.166312e-30",0.476829255777085,0.537,0.357," 4.146538e-26","3","Sec62"
" 2.262462e-30",0.422330338829165,0.599,0.407," 4.330579e-26","3","Fbxw7"
" 2.269652e-30",0.381421124069214,0.732,0.546," 4.344341e-26","3","Sv2a"
" 2.459525e-30",0.65273655273246,0.399,0.25," 4.707777e-26","3","Plekha6"
" 2.838467e-30",0.899331242437181,0.268,0.147," 5.433109e-26","3","N4bp2l1"
" 3.050123e-30",0.599106873792919,0.441,0.283," 5.838240e-26","3","Nudt3"
" 3.420706e-30",0.779023340197847,0.316,0.184," 6.547573e-26","3","Ubxn2b"
" 3.794413e-30",0.475898718218899,0.544,0.364," 7.262887e-26","3","Cnrip1"
" 4.094113e-30",0.445795597294103,0.678,0.505," 7.836543e-26","3","Cyfip2"
" 4.137391e-30",0.56177652743406,0.508,0.342," 7.919380e-26","3","Eef1a2"
" 4.694723e-30",0.693709626624433,0.336,0.2," 8.986170e-26","3","Klhl32"
" 5.195146e-30",0.375699480920198,0.611,0.42," 9.944029e-26","3","Kcna1"
" 5.570158e-30",0.532934292326466,0.492,0.325," 1.066184e-25","3","Smim13"
" 5.679323e-30",0.563218936346175,0.397,0.242," 1.087079e-25","3","Cadm4"
" 6.507893e-30",0.518753803000117,0.534,0.365," 1.245676e-25","3","Spata7"
" 6.513943e-30",0.526493338633917,0.526,0.358," 1.246834e-25","3","Trmt1"
" 6.523580e-30",0.52212085838035,0.555,0.386," 1.248678e-25","3","Eml6"
" 7.431002e-30",0.474429444747432,0.6,0.417," 1.422368e-25","3","Fyco1"
" 7.675315e-30",0.305247740456132,0.903,0.868," 1.469132e-25","3","Rbm25"
" 8.666684e-30",0.857536982399119,0.258,0.14," 1.658890e-25","3","Sept6"
" 9.024392e-30",0.547502502381032,0.523,0.36," 1.727359e-25","3","Agtpbp1"
" 1.057477e-29",0.832318113504926,0.25,0.133," 2.024116e-25","3","Sema6b"
" 1.108100e-29",0.368371581699645,0.685,0.494," 2.121015e-25","3","Numb"
" 1.214503e-29",0.525513669673702,0.481,0.313," 2.324680e-25","3","Dusp3"
" 1.248063e-29",0.460189942185311,0.4,0.241," 2.388918e-25","3","Sema6d"
" 1.264488e-29",0.358056426431772,0.798,0.628," 2.420357e-25","3","Psip1"
" 1.514070e-29",0.469675704192775,0.368,0.214," 2.898082e-25","3","Inf2"
" 1.600513e-29",0.606143116246776,0.381,0.233," 3.063542e-25","3","Fdft1"
" 1.622863e-29",0.584210863053261,0.467,0.309," 3.106322e-25","3","Btbd10"
" 1.994048e-29",0.658882486196549,0.349,0.208," 3.816807e-25","3","Inpp5k"
" 2.066914e-29",0.666797536597984,0.361,0.219," 3.956279e-25","3","Tmem201"
" 2.067144e-29",0.477968388677733,0.589,0.412," 3.956720e-25","3","Pfn2"
" 2.277791e-29",0.630303027127372,0.425,0.274," 4.359920e-25","3","Atf6"
" 2.467697e-29",0.556266084746593,0.466,0.305," 4.723419e-25","3","Psmd7"
" 2.739331e-29",0.701505685371024,0.349,0.21," 5.243353e-25","3","Nrg1"
" 2.750525e-29",0.410055151034017,0.702,0.518," 5.264779e-25","3","Ptprn2"
" 2.978479e-29",0.63803868037806,0.371,0.227," 5.701107e-25","3","Mindy2"
" 3.037355e-29",0.593916027041315,0.458,0.304," 5.813802e-25","3","Tecpr1"
" 3.187972e-29",0.734048229394169,0.267,0.146," 6.102096e-25","3","Pou2f2"
" 3.213921e-29",0.560696099479438,0.421,0.265," 6.151766e-25","3","Lmbrd2"
" 3.312093e-29",0.763165696428321,0.283,0.159," 6.339678e-25","3","Csnk1e"
" 3.935307e-29",0.443813740379311,0.583,0.405," 7.532570e-25","3","Sbf2"
" 4.447141e-29",0.255209777083515,0.98,0.968," 8.512272e-25","3","Ttc14"
" 4.516558e-29",0.808085171873806,0.28,0.158," 8.645143e-25","3","Cttn"
" 4.804739e-29",0.450611036182388,0.623,0.446," 9.196751e-25","3","Sptbn4"
" 4.951113e-29",0.719364186218734,0.308,0.178," 9.476926e-25","3","Cmip"
" 5.622173e-29",0.661773319101268,0.304,0.173," 1.076140e-24","3","Rap1b"
" 6.340234e-29",0.728391195055875,0.32,0.188," 1.213584e-24","3","Smg9"
" 8.753155e-29",0.592791110750138,0.423,0.271," 1.675441e-24","3","Zcchc6"
" 9.180118e-29",0.461426151471673,0.588,0.411," 1.757166e-24","3","Jph4"
" 9.910000e-29",0.40344887307063,0.733,0.561," 1.896873e-24","3","2410089E03Rik"
" 1.075762e-28",0.30238603144519,0.921,0.895," 2.059117e-24","3","Zranb2"
" 1.128024e-28",0.551564781999185,0.483,0.321," 2.159150e-24","3","Scn1b"
" 1.200085e-28",0.569463614083072,0.444,0.29," 2.297082e-24","3","Zdhhc21"
" 1.357700e-28",0.466798564868951,0.542,0.368," 2.598774e-24","3","Usp14"
" 1.384166e-28",0.635533141162065,0.378,0.234," 2.649433e-24","3","Kcnt2"
" 1.825919e-28",0.530238425111429,0.481,0.321," 3.494992e-24","3","Cbarp"
" 1.840507e-28",0.562955699605299,0.431,0.276," 3.522915e-24","3","Rptor"
" 1.860231e-28",0.778356948908036,0.262,0.143," 3.560669e-24","3","Flot2"
" 1.864668e-28",0.458457647628589,0.58,0.407," 3.569161e-24","3","Tmem63b"
" 1.930112e-28",0.478239828454885,0.515,0.346," 3.694427e-24","3","Xpr1"
" 1.935226e-28",0.544447869367798,0.424,0.272," 3.704216e-24","3","Mir9-3hg"
" 2.200333e-28",0.832165180681653,0.256,0.141," 4.211658e-24","3","Ide"
" 2.284751e-28",0.420084472240894,0.648,0.467," 4.373241e-24","3","Psma3"
" 2.604902e-28",0.529214220324874,0.562,0.399," 4.986042e-24","3","Tspan5"
" 2.790086e-28",0.593052918652162,0.382,0.238," 5.340504e-24","3","Ckmt1"
" 3.004505e-28",0.439142729914532,0.679,0.51," 5.750924e-24","3","Stmn3"
" 3.481999e-28",0.424347043006343,0.573,0.393," 6.664894e-24","3","D430041D05Rik"
" 3.505880e-28",0.479707976122087,0.479,0.312," 6.710605e-24","3","E130102H24Rik"
" 3.948319e-28",0.530078572016425,0.501,0.341," 7.557478e-24","3","Atp8a2"
" 4.121680e-28",0.499268082552157,0.535,0.372," 7.889308e-24","3","Atxn1"
" 4.256568e-28",0.521075771763789,0.488,0.324," 8.147498e-24","3","Sh3gl1"
" 4.412513e-28",0.415093694401847,0.602,0.418," 8.445991e-24","3","Znrf1"
" 4.687099e-28",0.502778862047643,0.494,0.333," 8.971576e-24","3","Clip1"
" 5.075860e-28",0.499983920589144,0.36,0.213," 9.715704e-24","3","Neto2"
" 5.208611e-28",0.349810044421114,0.841,0.751," 9.969803e-24","3","Dock3"
" 6.756149e-28",0.296209649021809,0.897,0.858," 1.293194e-23","3","Ntrk2"
" 8.077721e-28",0.511607934230996,0.532,0.366," 1.546157e-23","3","Prrc2b"
" 8.228608e-28",0.718386758055128,0.32,0.191," 1.575038e-23","3","Elfn2"
" 9.101492e-28",0.589962318828314,0.403,0.257," 1.742117e-23","3","Aarsd1"
" 9.499891e-28",0.46499718942812,0.628,0.465," 1.818374e-23","3","Atl1"
" 9.738798e-28",0.548053290755519,0.445,0.287," 1.864103e-23","3","Tmem132d"
" 1.057929e-27",0.63626570945409,0.352,0.215," 2.024981e-23","3","Nsmaf"
" 1.073486e-27",0.707959061824888,0.278,0.157," 2.054760e-23","3","Gsg1l"
" 1.128499e-27",0.716463474227798,0.283,0.162," 2.160060e-23","3","Junb"
" 1.141127e-27",0.462638136920704,0.49,0.32," 2.184231e-23","3","Faah"
" 1.147308e-27",0.699757237583696,0.305,0.179," 2.196062e-23","3","Aff2"
" 1.323452e-27",0.531022097482791,0.477,0.321," 2.533219e-23","3","Dok6"
" 1.376230e-27",0.632695303816847,0.329,0.195," 2.634242e-23","3","Acp2"
" 2.166167e-27",0.654672672881839,0.343,0.208," 4.146261e-23","3","Gm48623"
" 2.382719e-27",0.597645807126293,0.4,0.256," 4.560763e-23","3","Rab11fip3"
" 2.685835e-27",0.621894135884043,0.402,0.261," 5.140958e-23","3","Ogfod1"
" 2.708085e-27",0.646296410498082,0.332,0.199," 5.183546e-23","3","Slc6a8"
" 2.836483e-27",0.53934801439567,0.448,0.294," 5.429313e-23","3","Fam92a"
" 2.967339e-27",0.597362230704566,0.368,0.227," 5.679784e-23","3","Fam81a"
" 4.054409e-27",0.648055864127681,0.359,0.223," 7.760544e-23","3","B4gat1"
" 4.335203e-27",0.440406344288459,0.594,0.42," 8.298012e-23","3","Cabin1"
" 5.183922e-27",0.720163320032853,0.294,0.171," 9.922546e-23","3","Sh3bp5"
" 6.955063e-27",0.764584711767055,0.297,0.175," 1.331269e-22","3","Snapc4"
" 7.040741e-27",0.388523670786827,0.682,0.505," 1.347668e-22","3","Myo5a"
" 7.876985e-27",0.474900741836817,0.424,0.27," 1.507734e-22","3","Enc1"
" 7.894516e-27",0.305439443055557,0.915,0.857," 1.511089e-22","3","Atp6v0a1"
" 8.034486e-27",0.551247954899464,0.306,0.176," 1.537881e-22","3","A430106G13Rik"
" 8.654005e-27",0.587606197307337,0.457,0.313," 1.656463e-22","3","Usp7"
" 1.013878e-26",0.595176092114107,0.374,0.234," 1.940664e-22","3","Mef2d"
" 1.069900e-26",0.70948886126642,0.302,0.179," 2.047895e-22","3","Brap"
" 1.291758e-26",0.4246296639795,0.653,0.491," 2.472553e-22","3","Nrd1"
" 1.294429e-26",0.78698701087765,0.273,0.157," 2.477666e-22","3","Phtf2"
" 1.421422e-26",0.333076028661313,0.834,0.738," 2.720745e-22","3","Gabrb3"
" 1.438490e-26",0.792693392165201,0.262,0.148," 2.753414e-22","3","Zmiz2"
" 1.520168e-26",0.642975979557639,0.333,0.202," 2.909754e-22","3","Farsa"
" 1.580861e-26",0.411767220407437,0.635,0.462," 3.025927e-22","3","Thra"
" 1.883088e-26",0.772735063275737,0.283,0.165," 3.604419e-22","3","Rhot2"
" 2.735764e-26",0.537941625998358,0.421,0.276," 5.236525e-22","3","Psmd13"
" 3.217285e-26",0.37737037480684,0.752,0.593," 6.158205e-22","3","Tmem181a"
" 3.378221e-26",0.50498523850463,0.477,0.32," 6.466254e-22","3","Rabac1"
" 3.681209e-26",0.505852212375001,0.435,0.285," 7.046201e-22","3","Ppp1r12b"
" 4.008086e-26",0.463547941915147,0.517,0.358," 7.671877e-22","3","Ppp6r2"
" 4.076214e-26",0.521208789209812,0.371,0.23," 7.802281e-22","3","Zfp945"
" 4.377544e-26",0.458754784589972,0.591,0.432," 8.379056e-22","3","Kif1a"
" 4.605660e-26",0.459385873048321,0.537,0.37," 8.815694e-22","3","Enah"
" 5.435052e-26",0.624411270577932,0.322,0.195," 1.040323e-21","3","Usp53"
" 5.607246e-26",0.554326453448989,0.4,0.258," 1.073283e-21","3","Nol4"
" 5.758508e-26",0.505767488698604,0.549,0.396," 1.102236e-21","3","Vps13b"
" 5.863164e-26",0.589867694157642,0.35,0.217," 1.122268e-21","3","Fads1"
" 6.041679e-26",0.67006542443421,0.319,0.193," 1.156438e-21","3","Rfng"
" 6.393696e-26",0.609070492900001,0.396,0.259," 1.223817e-21","3","Ralgps2"
" 6.647925e-26",0.53261781717411,0.473,0.324," 1.272479e-21","3","Cltb"
" 8.122950e-26",0.315336245804369,0.579,0.383," 1.554814e-21","3","Car10"
" 8.263230e-26",0.736348156828777,0.284,0.166," 1.581665e-21","3","Nat8l"
" 8.282385e-26",0.330709747911025,0.86,0.83," 1.585331e-21","3","Grin2a"
" 8.605670e-26",0.554877371726636,0.34,0.205," 1.647211e-21","3","Tmod1"
" 8.979316e-26",0.579286344902484,0.419,0.276," 1.718731e-21","3","Dctn1"
" 9.870635e-26",0.470215020099995,0.54,0.378," 1.889338e-21","3","Galnt11"
" 1.001295e-25",0.688626434513161,0.347,0.22," 1.916579e-21","3","Pcgf5"
" 1.015898e-25",0.593434060819033,0.357,0.222," 1.944531e-21","3","Dsel"
" 1.052537e-25",0.731653393645604,0.294,0.175," 2.014661e-21","3","Nt5c"
" 1.054634e-25",0.618679316681857,0.369,0.235," 2.018675e-21","3","Iqce"
" 1.082427e-25",0.537918299713022,0.443,0.297," 2.071874e-21","3","Actr1b"
" 1.126819e-25",0.405742158162934,0.451,0.294," 2.156844e-21","3","Vgf"
" 1.179169e-25",0.756705333496134,0.283,0.167," 2.257047e-21","3","Slc25a22"
" 1.189719e-25",0.685859032576562,0.307,0.184," 2.277241e-21","3","Tcf20"
" 1.363651e-25",0.400814890199459,0.622,0.445," 2.610165e-21","3","Mtch2"
" 1.403473e-25",0.754321340843712,0.262,0.149," 2.686388e-21","3","Chrd"
" 1.572409e-25",0.665690966744033,0.316,0.192," 3.009749e-21","3","Gm47283"
" 1.679929e-25",0.413178601254334,0.57,0.396," 3.215551e-21","3","Ggt7"
" 2.097091e-25",0.685338498481758,0.326,0.201," 4.014042e-21","3","Unc5a"
" 2.118430e-25",0.503820462017024,0.458,0.311," 4.054887e-21","3","Mirg"
" 2.204378e-25",0.41586404380937,0.376,0.234," 4.219400e-21","3","Usp29"
" 2.261978e-25",0.653822719964561,0.321,0.196," 4.329653e-21","3","Pms2"
" 2.333710e-25",0.479138536248875,0.47,0.314," 4.466954e-21","3","Angel2"
" 2.417654e-25",0.462720792429579,0.516,0.355," 4.627632e-21","3","Rab24"
" 2.821120e-25",0.500589386719109,0.488,0.338," 5.399906e-21","3","Cpt1c"
" 2.834578e-25",0.632502353440306,0.37,0.238," 5.425665e-21","3","Dpm2"
" 3.658637e-25",0.360378094947562,0.371,0.227," 7.002998e-21","3","Ryr3"
" 3.780685e-25",0.438967320930349,0.548,0.383," 7.236609e-21","3","Elavl3"
" 3.934871e-25",0.758529077173794,0.266,0.153," 7.531737e-21","3","Cblb"
" 4.025554e-25",0.618332828378532,0.387,0.252," 7.705313e-21","3","Mafg"
" 4.504084e-25",0.284316018840261,0.936,0.915," 8.621266e-21","3","Mycbp2"
" 4.596110e-25",0.745119842143911,0.29,0.173," 8.797415e-21","3","Spred2"
" 4.701151e-25",0.488097331519589,0.453,0.302," 8.998473e-21","3","Mcoln1"
" 4.809917e-25",0.584109823990651,0.37,0.236," 9.206663e-21","3","Ociad2"
" 5.150677e-25",0.547820818840196,0.456,0.309," 9.858911e-21","3","Ice1"
" 5.267630e-25",0.633449530942478,0.332,0.205," 1.008277e-20","3","Vps37b"
" 5.429269e-25",0.484713895640907,0.477,0.324," 1.039216e-20","3","P4htm"
" 6.579936e-25",0.440625295972129,0.585,0.425," 1.259466e-20","3","Sclt1"
" 7.286931e-25",0.753573679499394,0.268,0.156," 1.394792e-20","3","Sdad1"
" 7.348304e-25",0.57818992142972,0.382,0.247," 1.406539e-20","3","Ubp1"
" 7.780551e-25",0.451092565261502,0.533,0.373," 1.489275e-20","3","Rnf169"
" 7.977755e-25",0.435956214618755,0.518,0.358," 1.527022e-20","3","Pitpna"
" 8.538567e-25",0.673998182862453,0.303,0.182," 1.634367e-20","3","Camta2"
" 9.196209e-25",0.485117039370932,0.482,0.332," 1.760246e-20","3","Ankhd1"
" 9.761202e-25",0.529883502627951,0.424,0.282," 1.868392e-20","3","Atp13a2"
" 9.976561e-25",0.455659482477458,0.538,0.38," 1.909614e-20","3","Hdgfl3"
" 1.008014e-24",0.314583889572357,0.637,0.451," 1.929440e-20","3","Atp11b"
" 1.033044e-24",0.409710129541739,0.403,0.257," 1.977349e-20","3","Msmo1"
" 1.091905e-24",0.4975059938725,0.395,0.252," 2.090016e-20","3","Micu1"
" 1.155597e-24",0.442951038431476,0.519,0.357," 2.211927e-20","3","Ncam2"
" 1.244609e-24",0.409400313502978,0.547,0.385," 2.382307e-20","3","Tspoap1"
" 1.256175e-24",0.41247631701429,0.526,0.365," 2.404444e-20","3","Ahcyl2"
" 1.263198e-24",0.518629794558763,0.433,0.289," 2.417888e-20","3","Fam219a"
" 1.276078e-24",0.524266849423701,0.376,0.238," 2.442541e-20","3","Mapk14"
" 1.281511e-24",0.761999730860304,0.29,0.174," 2.452939e-20","3","Nefm"
" 1.391929e-24",0.282483968544439,0.436,0.28," 2.664291e-20","3","Epn2"
" 1.481319e-24",0.483362643860246,0.474,0.324," 2.835392e-20","3","Ahctf1"
" 1.512812e-24",0.399257974888139,0.639,0.47," 2.895673e-20","3","Rab6b"
" 1.688196e-24",0.452034299730135,0.441,0.29," 3.231376e-20","3","Itgb1"
" 1.787901e-24",0.524016737649983,0.393,0.253," 3.422222e-20","3","Hagh"
" 1.805323e-24",0.818512555502051,0.259,0.152," 3.455569e-20","3","Bicdl1"
" 1.862873e-24",0.681330532273984,0.301,0.183," 3.565725e-20","3","Utp14a"
" 2.011590e-24",0.499815379884555,0.442,0.297," 3.850384e-20","3","Cdkl5"
" 2.118868e-24",0.277437475352423,0.812,0.685," 4.055726e-20","3","Camk2b"
" 2.135479e-24",0.61499821275876,0.378,0.246," 4.087521e-20","3","Tmem214"
" 2.252882e-24",0.488361453543193,0.477,0.325," 4.312242e-20","3","Arf5"
" 2.320830e-24",0.665670694659862,0.305,0.185," 4.442300e-20","3","Zdhhc1"
" 2.350560e-24",0.507958717866342,0.465,0.319," 4.499207e-20","3","Fam189a1"
" 2.463852e-24",0.53334619422541,0.417,0.278," 4.716059e-20","3","Glrx2"
" 2.508042e-24",0.56102698070305,0.335,0.206," 4.800644e-20","3","Hmgcs1"
" 3.037368e-24",0.382700051727822,0.543,0.376," 5.813826e-20","3","Pak1"
" 3.190853e-24",0.451173758533633,0.338,0.206," 6.107613e-20","3","Pcdh11x"
" 4.072377e-24",0.438986302239273,0.499,0.342," 7.794937e-20","3","Ube2e2"
" 4.523096e-24",0.333280867484614,0.91,0.897," 8.657658e-20","3","Nptn"
" 4.640690e-24",0.472356521457729,0.488,0.338," 8.882745e-20","3","Strn4"
" 4.784788e-24",0.478197165995997,0.3,0.177," 9.158563e-20","3","Cdh9"
" 5.085206e-24",0.499019626665291,0.442,0.299," 9.733592e-20","3","Pan3"
" 5.169596e-24",0.576656247845702,0.371,0.24," 9.895123e-20","3","Lman2l"
" 5.930848e-24",0.330199508150244,0.537,0.36," 1.135224e-19","3","Lingo1"
" 5.975907e-24",0.568276674038122,0.354,0.224," 1.143848e-19","3","Apbb1"
" 6.010337e-24",0.543707813101422,0.403,0.266," 1.150439e-19","3","Cdadc1"
" 6.106694e-24",0.490510404346036,0.478,0.328," 1.168882e-19","3","Shprh"
" 6.563905e-24",0.650704077500773,0.319,0.198," 1.256397e-19","3","Tbcel"
" 6.587309e-24",0.400182220789677,0.601,0.436," 1.260877e-19","3","Slc25a23"
" 7.081302e-24",0.717498509565673,0.322,0.204," 1.355432e-19","3","Sgsm1"
" 7.543878e-24",0.436204037145744,0.507,0.353," 1.443974e-19","3","Ksr2"
" 7.636215e-24",0.316992408081704,0.656,0.487," 1.461648e-19","3","Ctsb"
" 7.752163e-24",0.518305502331291,0.408,0.271," 1.483841e-19","3","Slc35b1"
" 8.195831e-24",0.795543367016813,0.252,0.147," 1.568764e-19","3","1810043G02Rik"
" 8.904400e-24",0.314516893230367,0.6,0.421," 1.704391e-19","3","Dennd4a"
" 9.906332e-24",0.528086523123876,0.413,0.273," 1.896171e-19","3","Zfyve27"
" 9.928731e-24",0.474459551113655,0.407,0.264," 1.900458e-19","3","Nceh1"
" 1.190668e-23",0.749950477287181,0.271,0.161," 2.279057e-19","3","Brdt"
" 1.240125e-23",0.498062310898908,0.442,0.299," 2.373723e-19","3","Ei24"
" 1.439864e-23",0.543625391422865,0.403,0.268," 2.756043e-19","3","Ube2o"
" 1.515177e-23",0.619991796521042,0.322,0.2," 2.900201e-19","3","CT025619.1"
" 1.563358e-23",0.660580035967652,0.305,0.188," 2.992423e-19","3","Cluap1"
" 1.595857e-23",0.455097332860906,0.487,0.334," 3.054629e-19","3","Usp22"
" 1.812045e-23",0.507113110401882,0.404,0.266," 3.468435e-19","3","Rexo2"
" 1.948497e-23",0.427278368386589,0.554,0.393," 3.729618e-19","3","Zfp692"
" 1.950649e-23",0.377313749836417,0.365,0.231," 3.733736e-19","3","Resp18"
" 2.050332e-23",0.512807948692066,0.48,0.339," 3.924541e-19","3","Gnl3l"
" 2.093005e-23",0.523821765686596,0.417,0.28," 4.006222e-19","3","Flywch1"
" 2.367316e-23",0.485370838093465,0.454,0.311," 4.531280e-19","3","Ppm1a"
" 2.434754e-23",0.569219665052054,0.348,0.222," 4.660362e-19","3","Lclat1"
" 2.496735e-23",0.495998572637965,0.434,0.292," 4.779001e-19","3","Mboat7"
" 2.584094e-23",0.480818325590277,0.426,0.284," 4.946214e-19","3","Vamp4"
" 2.732833e-23",0.471812469255113,0.465,0.317," 5.230916e-19","3","Ncor2"
" 2.734638e-23",0.53684268034562,0.413,0.278," 5.234371e-19","3","Bscl2"
" 2.741224e-23",0.308540626380125,0.692,0.52," 5.246976e-19","3","Adam23"
" 2.870480e-23",0.565220372170131,0.345,0.218," 5.494386e-19","3","Slc17a5"
" 2.921956e-23",0.529784120899948,0.393,0.257," 5.592916e-19","3","Marf1"
" 3.231579e-23",0.534695554758132,0.386,0.252," 6.185566e-19","3","Fam76a"
" 3.373173e-23",0.69003452100669,0.285,0.172," 6.456590e-19","3","Akap7"
" 3.491846e-23",0.44506170502655,0.523,0.372," 6.683743e-19","3","Letm2"
" 3.509133e-23",0.308536686078982,0.783,0.634," 6.716832e-19","3","Pacsin1"
" 3.744069e-23",0.315149723186907,0.829,0.734," 7.166522e-19","3","Atp1a1"
" 3.873494e-23",0.461999625804904,0.465,0.317," 7.414255e-19","3","Fyttd1"
" 4.240330e-23",0.529856741019751,0.389,0.256," 8.116416e-19","3","Dip2a"
" 4.518365e-23",0.407251768174367,0.586,0.428," 8.648602e-19","3","Lnpk"
" 4.825696e-23",0.630808713797708,0.34,0.218," 9.236865e-19","3","Klhdc10"
" 4.879094e-23",0.427586909714833,0.569,0.411," 9.339073e-19","3","Cdk8"
" 6.468030e-23",0.705688843545868,0.28,0.169," 1.238046e-18","3","Kcnab2"
" 6.729906e-23",0.420833757317395,0.541,0.388," 1.288171e-18","3","Cstf3"
" 6.768637e-23",0.576967559138305,0.286,0.17," 1.295585e-18","3","Cldnd1"
" 6.925140e-23",0.372674603234306,0.62,0.45," 1.325541e-18","3","Plppr4"
